MAKHACHHANG,PHUONGXA,QUANHUYEN,LOAIDICHVU,LOAIKHACHHANG,SODICHVU,SOLANBAOHONG,SOLANGOIKIEMBAOHONG,SOLANBAOHONGHAILONG,SOLANBAOHONGKHONGHAILONG,KHAOSATLAPMOI,KHAOSATLAPMOIHAILONG,KHAOSATLAPMOIKHONGHAILONG,SOLANCHAMSOC,SOLANTAMNGUNG,SOTHANGSUDUNGDICHVU,GIADICHVU,KHONGPHATSINHLUULUONG,HINHTHUCTHANHTOAN,DIEMTINNHIEM,THANHLY
589039,Xã Nhơn ái,PDN,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,66,0
655261,Phường Hưng Phú,CRG,MyTV,0,2,2,0,0,0,1,0,1,1,0,5,50000,0,0,72,0
590318,Xã Tân Thới,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72,0
656203,Phường Thới Bình,NKU,MyTV,0,3,0,0,0,0,1,0,1,1,0,5,50000,0,0,72,0
655720,Phường Thường Thạnh,CRG,Fiber,1,2,0,0,0,0,1,0,1,0,0,5,545454,0,0,94,0
585673,Xã Đông Hiệp,CDO,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,150000,0,0,40,0
585023,Phường An Bình,NKU,Fiber,0,2,0,0,0,0,0,0,0,0,0,7,209091,0,0,40,0
590095,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,3,0,72,0
656628,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,72,0
657624,Xã Thới Hưng,CDO,MyTV,0,3,0,0,0,0,1,0,1,2,0,5,50000,0,0,72,0
656655,Phường Bình Thuỷ,BTY,MyTV,0,2,0,0,0,0,1,0,1,3,0,5,50000,1,1,66,0
587768,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,81818,1,0,37,0
658620,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,72,0
588916,Phường An Cư,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,64,0
658662,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,61,0
587349,Xã Mỹ Khánh,PDN,MyTV,0,2,0,0,0,0,1,0,1,4,0,7,50000,0,0,72,0
659353,Phường Trà An,BTY,MyTV,0,2,0,0,0,0,0,0,0,6,0,4,68182,0,0,72,0
658340,Phường Tân Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,72,0
659061,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,53,0
659164,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,4,1,72,0
659823,Phường An Thới,BTY,Fiber,1,24,0,0,0,0,0,0,0,2,0,4,163636,0,0,96,0
658054,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,2,0,72,0
583965,TT Thới Lai,TLI,Fiber,0,3,0,0,0,0,1,0,1,0,0,7,181818,0,0,40,0
588435,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,1,0,1,1,0,6,50000,0,0,64,0
658683,Xã Nhơn ái,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,70,0
659182,Xã Trường Xuân,TLI,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,0,0,72,0
659082,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,1,72,0
587661,Xã Thạnh Tiến,VTA,MyTV,0,2,0,0,0,0,1,0,1,2,0,7,81818,0,0,72,0
660307,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,3,0,70,0
659704,Phường Thới An,OMN,MyTV,0,3,0,0,0,0,0,0,0,0,0,4,50000,2,0,72,0
585703,Phường Hưng Lợi,NKU,Fiber,0,4,1,1,0,1,1,0,1,0,0,7,236363,0,0,40,0
599676,Phường Trà An,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,81818,0,0,72,0
585111,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,1,40,0
585653,Xã Thới Thạnh,TLI,Fiber,0,1,0,0,0,0,0,0,0,0,0,7,163636,0,1,40,0
584977,Phường Lê Bình,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,0,40,0
585016,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,81818,2,0,40,0
585221,Phường Thới An Đông,BTY,Fiber,0,3,0,0,0,0,1,0,1,0,0,7,209091,0,0,40,0
586706,Phường An Khánh,NKU,Fiber,0,2,1,0,0,0,1,0,1,0,0,7,172727,0,0,40,0
586713,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,1,0,1,0,0,7,57000,0,0,72,0
589811,Xã Trường Thắng,TLI,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,81818,0,0,72,0
587402,Phường Châu Văn Liêm,OMN,MyTV,0,3,0,0,0,0,0,0,0,2,0,7,50000,1,0,72,0
585555,Xã Nhơn Nghĩa,PDN,MyTV,0,2,0,0,0,0,0,0,0,3,0,7,50000,0,1,72,0
585580,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,1,0,1,2,0,7,50000,0,0,72,0
585633,Xã Mỹ Khánh,PDN,Fiber,0,2,0,0,0,0,0,0,0,0,0,7,154545,0,0,40,0
587535,Xã Thới Xuân,CDO,MyTV,0,2,0,0,0,0,1,0,1,2,0,7,81818,7,0,72,0
589863,Xã Nhơn ái,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,61,0
588995,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,81818,0,0,72,0
585785,Phường Tân Hưng,TNT,Fiber,0,1,1,0,0,0,1,0,1,0,0,7,154545,0,0,40,0
588153,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,1,0,1,4,0,6,50000,0,0,72,0
668534,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,1,0,72,0
670229,Phường Thới Thuận,TNT,Fiber,1,4,0,0,0,0,1,0,1,0,0,2,209091,0,1,74,0
669994,Phường Bình Thuỷ,BTY,MyTV,0,3,0,0,0,0,1,0,1,2,0,2,50000,1,0,72,0
665634,Phường Hưng Lợi,NKU,MyTV,0,3,0,0,0,0,1,0,1,0,0,3,50000,0,1,72,0
664391,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,0,0,72,0
666555,Phường Bình Thuỷ,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,3,50000,0,0,72,0
663362,Xã Trường Xuân,TLI,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,81818,2,0,66,0
666843,Xã Thới Thạnh,TLI,MyTV,0,2,0,0,0,0,1,0,1,2,0,3,81818,3,0,72,0
665966,Phường Ba Láng,CRG,Fiber,1,5,0,0,0,0,0,0,0,0,0,3,150000,0,0,96,0
663418,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,0,0,72,0
662814,Phường An Nghiệp,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,0,0,72,0
674444,Phường Hưng Thạnh,CRG,MyTV,0,2,0,0,0,0,0,0,0,3,0,0,50000,0,0,72,0
665729,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,50000,1,0,72,0
665224,Phường Thới Bình,NKU,MyTV,0,3,0,0,0,0,1,0,1,0,0,3,50000,0,0,72,0
670150,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,1,0,1,3,0,2,50000,0,0,72,0
665443,Xã Thạnh Phú,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,50000,0,0,70,0
666403,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,2,0,3,50000,1,1,72,0
663197,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,0,1,68,0
672011,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,1,1,0,1,0,1,50000,0,0,70,0
664624,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,4,0,72,0
665373,Xã Trung An,CDO,MyTV,0,3,0,0,0,0,0,0,0,2,0,3,50000,0,1,72,0
667121,Phường Thường Thạnh,CRG,MyTV,0,4,0,0,0,0,1,1,0,0,0,3,81818,3,0,72,0
673904,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,68182,0,1,72,0
665434,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,81818,1,0,56,0
674455,Phường An Cư,NKU,MyTV,0,3,0,0,0,0,0,0,0,2,0,0,50000,0,0,72,0
664893,Phường Long Hưng,OMN,MyTV,0,2,0,0,0,0,0,0,0,1,0,3,50000,2,0,72,0
668790,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,0,0,72,0
673223,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,36363,0,1,72,0
669101,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,0,0,72,0
662427,Phường Long Tuyền,BTY,MyTV,0,3,0,0,0,0,0,0,0,0,0,4,50000,1,1,57,0
672858,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,50000,0,0,70,0
664798,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,50000,2,0,70,0
662290,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,81818,0,0,72,0
666586,Phường Tân Lộc,TNT,MyTV,0,4,0,0,0,0,0,0,0,1,0,3,50000,1,0,72,0
665560,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,50000,4,0,72,0
666444,Phường Tân Phú,CRG,MyTV,0,3,0,0,0,0,1,0,1,1,0,3,50000,1,0,66,0
673319,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,50000,0,0,72,0
665564,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,50000,0,0,72,0
673821,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,50000,0,0,64,0
674678,Xã Thới Hưng,CDO,MyTV,0,4,0,0,0,0,0,0,0,0,0,0,68182,0,0,72,0
671763,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,1,0,1,1,0,1,50000,0,0,72,0
673045,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,36363,0,1,72,0
674956,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,36363,0,0,59,0
665676,Xã Đông Hiệp,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,81818,1,0,60,0
662827,Phường Hưng Thạnh,CRG,MyTV,0,5,0,0,0,0,1,0,1,0,0,4,50000,2,1,64,0
667055,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,81818,1,0,72,0
673510,Phường An Bình,NKU,MyTV,0,3,0,0,0,0,0,0,0,0,0,1,50000,0,0,93,0
669152,Xã Trung Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,2,81818,1,1,72,0
673692,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,2,0,1,50000,0,1,72,0
663088,Phường Hưng Lợi,NKU,MyTV,0,3,0,0,0,0,1,0,1,5,0,4,50000,3,0,66,0
668737,Phường Trà Nóc,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,0,0,72,0
667167,Phường Hưng Thạnh,CRG,MyTV,0,3,0,0,0,0,1,0,1,1,0,3,50000,0,0,72,0
666424,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,50000,0,0,62,0
662928,Phường Hưng Thạnh,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,0,1,72,0
663024,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,0,0,72,0
666972,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,50000,0,0,60,0
665563,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,50000,0,0,72,0
671383,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,50000,0,0,72,0
664974,TT Thới Lai,TLI,MyTV,0,3,0,0,0,0,0,0,0,2,0,3,81818,0,1,70,0
673986,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,81818,0,0,72,0
669770,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,1,0,1,1,0,2,68182,2,0,72,0
664441,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,1,0,1,2,0,4,81818,1,0,72,0
668881,Phường Cái Khế,NKU,Fiber,1,16,1,1,0,1,1,0,1,0,0,2,209091,0,1,80,0
664286,Phường Long Hoà,BTY,MyTV,0,4,0,0,0,0,0,0,0,2,0,4,50000,0,0,72,0
662601,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,36363,2,0,72,0
668608,Phường An Cư,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,0,1,53,0
667791,Phường An Thới,BTY,MyTV,0,3,0,0,0,0,1,0,1,2,0,2,68182,0,0,72,0
664828,Phường Trà An,BTY,MyTV,0,2,0,0,0,0,0,0,0,7,0,3,50000,0,0,72,0
668176,Xã Thạnh Thắng,VTA,MyTV,0,2,0,0,0,0,1,0,1,1,0,2,50000,0,0,66,0
670258,Xã Đông Bình,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,2,36363,0,0,72,0
664370,Phường Lê Bình,CRG,MyTV,0,3,0,0,0,0,1,0,1,2,0,4,50000,3,0,72,0
669723,Phường Xuân Khánh,NKU,MyTV,0,4,0,0,0,0,1,0,1,0,0,2,81818,1,1,72,0
665010,TT Thới Lai,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,50000,1,0,60,0
663128,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,0,0,72,0
668521,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,1,0,72,0
664506,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,1,1,72,0
666659,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,1,0,1,3,0,3,50000,1,0,72,0
673995,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,2,0,1,50000,0,0,70,0
673549,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,1,36363,0,0,72,0
673743,Phường An Bình,NKU,Fiber,1,3,0,0,0,0,0,0,0,1,1,1,147273,0,1,94,0
673949,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,50000,0,1,70,0
669802,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,1,0,1,1,0,2,50000,2,0,72,0
674309,Phường An Phú,NKU,MyTV,0,4,0,0,0,0,0,0,0,0,0,0,81818,0,0,46,0
664597,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,0,0,72,0
670271,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,2,0,1,50000,0,1,70,0
673078,Phường Thới Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,50000,0,1,72,0
673386,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,50000,0,0,72,0
674131,Phường Tân An,NKU,MyTV,0,3,0,0,0,0,0,0,0,2,0,1,68182,0,1,72,0
668065,Phường Long Hoà,BTY,MyTV,0,4,0,0,0,0,1,0,1,0,0,2,36363,0,1,72,0
667381,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,0,0,0,1,0,3,68182,0,0,72,0
667160,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,50000,1,0,72,0
663461,Phường Thới Hòa,OMN,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,81818,1,0,72,0
669933,Phường Thạnh Hoà,TNT,MyTV,0,2,0,0,0,0,1,0,1,4,0,2,50000,0,0,72,0
674280,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,50000,0,0,72,0
669266,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,3,0,2,50000,2,0,72,0
673151,Phường Hưng Lợi,NKU,MyTV,0,3,0,0,0,0,0,0,0,0,0,1,36363,0,1,72,0
664606,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,2,1,72,0
668898,TT Thới Lai,TLI,MyTV,0,2,0,0,0,0,0,0,0,1,0,2,50000,0,0,72,0
667423,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,2,0,3,50000,0,0,72,0
674289,Phường Trường Lạc,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,50000,0,0,72,0
667495,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,81818,0,0,59,0
663023,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,0,0,72,0
673064,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,68182,0,0,70,0
664752,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,50000,2,1,72,0
672589,Phường An Nghiệp,NKU,MyTV,0,2,0,0,0,0,0,0,0,2,0,1,36363,0,0,72,0
673216,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,36363,0,0,72,0
670152,Xã Vĩnh Trinh,VTA,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,0,0,72,0
671170,Phường Thốt Nốt,TNT,Fiber,1,112,0,0,0,0,0,0,0,5,0,2,150000,0,0,80,0
668356,TT Vĩnh Thạnh,VTA,MyTV,0,4,0,0,0,0,1,0,1,1,0,2,50000,0,1,70,0
662826,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,1,0,66,0
673541,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,68182,0,0,72,0
583413,Phường Thới An Đông,BTY,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,154545,0,0,40,0
595910,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,3,0,72,0
595950,Phường Tân Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,72,0
585229,Phường Trà Nóc,BTY,Fiber,0,3,1,0,0,0,1,0,1,0,0,7,177272,0,0,40,0
586039,Xã Đông Thuận,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,81818,5,0,72,0
587819,Thị Trấn Phong Điền,PDN,MyTV,0,8,0,0,0,0,0,0,0,2,0,7,50000,2,0,72,0
616149,Phường Thuận An,TNT,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,72,0
634030,Phường Trà An,BTY,MyTV,0,3,0,0,0,0,0,0,0,1,0,6,50000,0,1,57,0
653822,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,81818,1,1,72,0
585484,Phường Trà An,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,7,50000,0,0,72,0
584908,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,81818,4,0,40,0
654353,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,4,0,60,0
655025,Phường Cái Khế,NKU,MyTV,0,3,0,0,0,0,0,0,0,0,0,5,81818,6,1,72,0
585094,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,0,56,0
656206,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,57000,4,0,32,0
658368,Xã Trường Xuân,TLI,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,0,0,70,0
654866,Phường An Thới,BTY,MyTV,0,3,0,0,0,0,0,0,0,1,0,5,50000,0,0,72,0
657776,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,0,0,72,0
657930,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,4,0,5,50000,1,0,72,0
589041,Xã Nhơn ái,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72,0
658623,Phường Hưng Thạnh,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,81818,0,0,72,0
654951,Xã Thới Tân,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,6,0,61,0
655159,Phường Hưng Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,3,0,70,0
606039,Phường Hưng Phú,CRG,MyTV,0,3,0,0,0,0,0,0,0,1,0,6,50000,0,1,72,0
585783,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,7,81818,3,0,72,0
658897,Phường Thới An,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,81818,0,0,70,0
587400,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,50000,0,0,64,0
659173,Phường An Hoà,NKU,MyTV,1,4,0,0,0,0,0,0,0,0,0,4,36363,7,0,82,0
658338,Phường Long Hưng,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,4,0,66,0
658388,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,81818,3,0,72,0
657313,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,0,0,72,0
660167,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,0,0,72,0
587023,Xã Tân Thới,PDN,Fiber,0,2,0,0,0,0,0,0,0,0,0,7,154545,0,0,40,0
588149,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,6,50000,0,0,72,0
655718,Phường Phú Thứ,CRG,MyTV,0,3,0,0,0,0,1,0,1,0,0,5,50000,0,0,72,0
659709,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,2,0,66,0
587127,Phường Long Tuyền,BTY,Fiber,0,2,0,0,0,0,1,1,0,0,0,6,172727,0,0,37,0
589105,Phường Long Tuyền,BTY,MyTV,0,5,0,0,0,0,0,0,0,2,0,6,81818,5,0,64,0
658994,TT Cờ Đỏ,CDO,MyTV,0,3,0,0,0,0,0,0,0,0,0,5,81818,2,0,72,0
587833,Xã Vĩnh Trinh,VTA,MyTV,0,3,0,0,0,0,0,0,0,0,0,7,36363,0,0,72,0
585675,Phường Châu Văn Liêm,OMN,Fiber,0,2,0,0,0,0,0,0,0,0,0,7,154545,0,0,40,0
627655,Xã Trường Xuân,TLI,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,72,0
587321,Xã Thạnh Phú,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,50000,0,0,60,0
659291,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,3,0,72,0
587145,TT Cờ Đỏ,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,81818,0,0,72,0
587336,Phường Long Hưng,OMN,MyTV,0,2,0,0,0,0,1,0,1,3,0,7,50000,3,0,72,0
588597,Phường Thới An,OMN,MyTV,0,3,0,0,0,0,0,0,0,0,0,6,81818,6,0,72,0
659731,Phường Thới An,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,4,0,70,0
610436,Phường Bình Thuỷ,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,72,0
627803,Phường Lê Bình,CRG,MyTV,0,3,0,0,0,0,0,0,0,1,0,6,50000,0,0,72,0
589789,Xã Xuân Thắng,TLI,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,81818,0,0,72,0
590028,Phường Hưng Thạnh,CRG,MyTV,0,4,0,0,0,0,0,0,0,0,0,6,50000,5,1,72,0
587440,Xã Trường Xuân,TLI,MyTV,0,2,0,0,0,0,1,0,1,3,0,7,50000,0,0,70,0
589453,Xã Thạnh Quới,VTA,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,81818,1,0,60,0
585508,Phường Bình Thuỷ,BTY,MyTV,0,2,0,0,0,0,1,0,1,2,0,7,81818,3,0,72,0
585642,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,0,40,0
586605,Phường Long Tuyền,BTY,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,154545,0,0,40,0
584947,Xã Nhơn ái,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,1,72,0
587947,Phường Long Hoà,BTY,MyTV,0,3,0,0,0,0,0,0,0,0,0,7,68182,2,1,56,0
658866,Phường Thới Bình,NKU,MyTV,0,2,0,0,0,0,1,0,1,2,0,5,50000,0,0,72,0
585972,Xã Tân Thới,PDN,MyTV,0,2,0,0,0,0,1,0,1,0,0,7,50000,0,0,66,0
661436,Phường Thường Thạnh,CRG,MyTV,0,4,0,0,0,0,1,0,1,1,0,4,50000,4,0,72,0
654741,Xã Giai Xuân,PDN,MyTV,0,5,0,0,0,0,0,0,0,1,0,5,50000,0,0,72,0
627415,Phường Trà An,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,1,56,0
585339,Phường Thới An,OMN,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,81818,0,0,72,0
589761,Phường Hưng Thạnh,CRG,MyTV,0,4,0,0,0,0,0,0,0,0,0,6,50000,0,1,46,0
585315,Phường Xuân Khánh,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,81818,3,1,40,0
657207,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,57000,0,0,72,0
670161,Phường Long Tuyền,BTY,MyTV,0,4,0,0,0,0,1,0,1,0,0,2,50000,1,1,72,0
673913,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,50000,0,0,72,0
665097,Phường Thới Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,81818,0,0,60,0
668529,Phường Trường Lạc,OMN,MyTV,0,2,0,0,0,0,0,0,0,1,0,2,81818,0,0,72,0
674090,Phường Phú Thứ,CRG,MyTV,0,3,0,0,0,0,0,0,0,0,0,1,50000,0,1,70,0
668431,Phường Phú Thứ,CRG,MyTV,0,3,0,0,0,0,0,0,0,0,0,2,81818,0,0,72,0
666097,Phường Long Tuyền,BTY,MyTV,0,3,0,0,0,0,0,0,0,2,0,3,50000,2,0,68,0
670151,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,2,50000,0,1,72,0
664898,Phường Long Hưng,OMN,MyTV,0,2,0,0,0,0,0,0,0,1,0,3,50000,0,0,72,0
